idx	bytes	total	prose	tables	table_entries	table_arrays	jump_entries	jump_arrays	labels	slabels	olabels	gotos	addr_taken	engine	rungs	prefilter	dfa_table	ncaps	emit_s	err	pattern
671	25755	46140	20385	3328	528	6	0	0	12	0	2	12	0	vm	0x0u	hybrid	premultiplied	3	0.008		(?<=(a)(b))c
672	28432	52453	24021	3328	528	6	0	0	12	0	2	14	1	vm	0x4u	hybrid	premultiplied	2	0.006		(?<=(a))*z
673	25302	45647	20345	3328	528	6	0	0	9	0	2	9	0	vm	0x0u	hybrid	premultiplied	2	0.006		(?<=(a))z
674	26329	46960	20631	3328	528	6	0	0	15	0	2	16	1	vm	0x0u	hybrid	premultiplied	3	0.007		(?<=(a)|(aa))c
675	27521	48441	20920	3328	528	6	0	0	22	0	2	24	2	vm	0x0u	hybrid	premultiplied	4	0.007		(?<=(a)|(aa)|(aaa))c
676	21182	37589	16407	0	0	0	0	0	16	0	2	17	1	vm	0x0u	none		3	0.008		(?<=(a)|(ba))c\2
677	26331	46963	20632	3328	528	6	0	0	15	0	2	16	1	vm	0x0u	hybrid	premultiplied	3	0.010		(?<=(a)|(bc))x
678	26329	46960	20631	3328	528	6	0	0	15	0	2	16	1	vm	0x0u	hybrid	premultiplied	3	0.010		(?<=(aa)|(a))c
679	26489	47122	20633	3328	528	6	0	0	16	0	2	17	1	vm	0x0u	hybrid	premultiplied	3	0.008		(?<=(aa)|(ab))c
680	27521	48441	20920	3328	528	6	0	0	22	0	2	24	2	vm	0x0u	hybrid	premultiplied	4	0.007		(?<=(aaa)|(aa)|(a))c
681																			0.006	pcrec: variable-length lookbehind is not implemented: every alternative of a lookbehind must have a fixed length (this o	(?<=(a|ba))c
682																			0.005	pcrec: variable-length lookbehind is not implemented: every alternative of a lookbehind must have a fixed length (this o	(?<=(a|bc))x
683	27976	51960	23984	3328	528	6	0	0	10	0	2	12	1	vm	0x4u	hybrid	premultiplied	1	0.003		(?<=)*z
684	24851	45159	20308	3328	528	6	0	0	7	0	2	7	0	vm	0x0u	hybrid	premultiplied	1	0.004		(?<=)x
685	24851	45159	20308	3328	528	6	0	0	7	0	2	7	0	vm	0x0u	hybrid	premultiplied	1	0.007		(?<=)z
686	25295	45601	20306	3559	560	7	0	0	7	0	2	7	0	vm	0x0u	hybrid	premultiplied	1	0.005		(?<=[^a])b
687	28148	52131	23983	3328	528	6	0	0	10	0	2	12	1	vm	0x4u	hybrid	premultiplied	1	0.009		(?<=[ab])*z
688	25023	45330	20307	3328	528	6	0	0	7	0	2	7	0	vm	0x0u	hybrid	premultiplied	1	0.005		(?<=[ab])z
689	25201	45516	20315	3328	528	6	0	0	8	0	2	8	0	vm	0x0u	hybrid	premultiplied	1	0.008		(?<=[ab][cd])x
690	25168	45472	20304	3328	528	6	0	0	8	0	2	8	0	vm	0x0u	hybrid	premultiplied	1	0.008		(?<=\Ga)b
691																			0.005	pcrec: \K is not allowed inside a lookaround (pattern offset 0)	(?<=\Ka)x
692	25004	45307	20303	3328	528	6	0	0	7	0	2	7	0	vm	0x0u	hybrid	premultiplied	1	0.006		(?<=\n)x
693																			0.004	pcrec: variable-length lookbehind is not implemented: every alternative of a lookbehind must have a fixed length (this o	(?<=\n?\z)x
694	25295	45598	20303	3559	560	7	0	0	7	0	2	7	0	vm	0x0u	hybrid	premultiplied	1	0.007		(?<=\w)x
695																			0.005	pcrec: variable-length lookbehind is not implemented: every alternative of a lookbehind must have a fixed length (this o	(?<=\w?)x
696																			0.005	pcrec: missing closing ) for group (pattern offset 0)	(?<=a
697	28664	53099	24435	3328	528	6	0	0	14	0	2	15	2	vm	0x4u	hybrid	premultiplied	1	0.005		(?<=a(?!b))*z
698	25533	46292	20759	3328	528	6	0	0	11	0	2	10	1	vm	0x0u	hybrid	premultiplied	1	0.008		(?<=a(?!b))x
699	25533	46292	20759	3328	528	6	0	0	11	0	2	10	1	vm	0x0u	hybrid	premultiplied	1	0.010		(?<=a(?!b))z
700	26169	47694	21525	3408	548	6	0	0	11	0	2	11	0	vm	0x0u	hybrid	premultiplied	1	0.013		(?<=a(?=b))ab
701	24448	44479	20031	3280	516	6	0	0	6	0	2	6	0	vm	0x0u	hybrid	premultiplied	1	0.013		(?<=a)
702	26136	46986	20850	3328	528	6	0	0	13	0	2	13	0	vm	0x0u	hybrid	premultiplied	1	0.004		(?<=a)(?<=ab)c
703	28125	52101	23976	3328	528	6	0	0	10	0	2	12	1	vm	0x4u	hybrid	premultiplied	1	0.010		(?<=a)*b
704	28127	52104	23977	3328	528	6	0	0	10	0	2	12	1	vm	0x4u	hybrid	premultiplied	1	0.008		(?<=a)*z
705	25198	45682	20484	3328	528	6	0	0	8	0	2	8	0	vm	0x0u	hybrid	premultiplied	1	0.007		(?<=a)\Kb
706	25000	45300	20300	3328	528	6	0	0	7	0	2	7	0	vm	0x0u	hybrid	premultiplied	1	0.006		(?<=a)b
707	27863	49052	21189	4834	792	7	0	0	16	0	2	16	1	vm	0x0u	hybrid	premultiplied	1	0.010		(?<=a)b|(?<=bc)d
708	25000	45300	20300	3328	528	6	0	0	7	0	2	7	0	vm	0x0u	hybrid	premultiplied	1	0.004		(?<=a)c
709	25002	45303	20301	3328	528	6	0	0	7	0	2	7	0	vm	0x0u	hybrid	premultiplied	1	0.007		(?<=a)z
710																			0.007	pcrec: variable-length lookbehind is not implemented: every alternative of a lookbehind must have a fixed length (this o	(?<=a*)x
711																			0.004	pcrec: variable-length lookbehind is not implemented: every alternative of a lookbehind must have a fixed length (this o	(?<=a*+)x
712																			0.003	pcrec: variable-length lookbehind is not implemented: every alternative of a lookbehind must have a fixed length (this o	(?<=a*?)x
713																			0.002	pcrec: variable-length lookbehind is not implemented: every alternative of a lookbehind must have a fixed length (this o	(?<=a+)x
714																			0.003	pcrec: variable-length lookbehind is not implemented: every alternative of a lookbehind must have a fixed length (this o	(?<=a?)x
715																			0.002	pcrec: \K is not allowed inside a lookaround (pattern offset 0)	(?<=a\Kb)c
716	26136	46986	20850	3328	528	6	0	0	13	0	2	13	0	vm	0x0u	hybrid	premultiplied	1	0.002		(?<=ab)(?<=b)c
717	25158	45460	20302	3328	528	6	0	0	8	0	2	8	0	vm	0x0u	hybrid	premultiplied	1	0.005		(?<=ab)c
718	25160	45463	20303	3328	528	6	0	0	8	0	2	8	0	vm	0x0u	hybrid	premultiplied	1	0.008		(?<=ab)x
719	28448	52429	23981	3328	528	6	0	0	12	0	2	14	1	vm	0x4u	hybrid	premultiplied	1	0.006		(?<=abc)*z
720	25318	45623	20305	3328	528	6	0	0	9	0	2	9	0	vm	0x0u	hybrid	premultiplied	1	0.007		(?<=abc)x
721	25318	45623	20305	3328	528	6	0	0	9	0	2	9	0	vm	0x0u	hybrid	premultiplied	1	0.009		(?<=abc)z
722	25731	46280	20549	3328	528	6	0	0	11	0	2	12	1	vm	0x0u	hybrid	premultiplied	1	0.009		(?<=ab|c)x
723	29024	53251	24227	3328	528	6	0	0	15	0	2	18	2	vm	0x4u	hybrid	premultiplied	1	0.007		(?<=ab|cd)*z
724	25892	46443	20551	3328	528	6	0	0	12	0	2	13	1	vm	0x0u	hybrid	premultiplied	1	0.010		(?<=ab|cd)x
725	25892	46443	20551	3328	528	6	0	0	12	0	2	13	1	vm	0x0u	hybrid	premultiplied	1	0.010		(?<=ab|cd)z
726	26629	47428	20799	3328	528	6	0	0	16	0	2	18	2	vm	0x0u	hybrid	premultiplied	1	0.005		(?<=ab|cd|ef)x
727	27366	48413	21047	3328	528	6	0	0	20	0	2	23	3	vm	0x0u	hybrid	premultiplied	1	0.007		(?<=ab|cd|ef|gh)x
728	29097	50483	21386	4834	792	7	0	0	23	0	2	26	4	vm	0x0u	hybrid	premultiplied	1	0.010		(?<=ab|cd|ef|gh)x|q
729																			0.006	pcrec: variable-length lookbehind is not implemented: every alternative of a lookbehind must have a fixed length (this o	(?<=a{0,3})x
730																			0.005	pcrec: variable-length lookbehind is not implemented: every alternative of a lookbehind must have a fixed length (this o	(?<=a{1,255})x
731																			0.004	pcrec: variable-length lookbehind is not implemented: every alternative of a lookbehind must have a fixed length (this o	(?<=a{2,3})x
732																			0.005	pcrec: variable-length lookbehind is not implemented: every alternative of a lookbehind must have a fixed length (this o	(?<=a{2,})x
733	25784	46230	20446	3328	528	6	0	0	9	0	2	9	1	vm	0x1u	hybrid	premultiplied	1	0.003		(?<=a{2})b
734																			0.003	pcrec: variable-length lookbehind is not implemented: every alternative of a lookbehind must have a fixed length (this o	(?<=a{2}b{0,1})x
735	25786	46233	20447	3328	528	6	0	0	9	0	2	9	1	vm	0x1u	hybrid	premultiplied	1	0.006		(?<=a{3})x
736	26519	47214	20695	3328	528	6	0	0	13	0	2	14	2	vm	0x1u	hybrid	premultiplied	1	0.008		(?<=a{3}|bb)x
737	25419	45973	20554	3328	528	6	0	0	10	0	2	11	1	vm	0x0u	hybrid	premultiplied	1	0.002		(?<=a|)x
738	27683	48733	21050	3328	528	6	0	0	22	0	2	25	3	vm	0x0u	hybrid	premultiplied	1	0.004		(?<=a|bb|ccc|dddd)X
739	28863	53088	24225	3328	528	6	0	0	14	0	2	17	2	vm	0x4u	hybrid	premultiplied	1	0.007		(?<=a|bc)*x
740	28863	53088	24225	3328	528	6	0	0	14	0	2	17	2	vm	0x4u	hybrid	premultiplied	1	0.012		(?<=a|bc)*z
741	25731	46280	20549	3328	528	6	0	0	11	0	2	12	1	vm	0x0u	hybrid	premultiplied	1	0.006		(?<=a|bc)x
742	25731	46280	20549	3328	528	6	0	0	11	0	2	12	1	vm	0x0u	hybrid	premultiplied	1	0.007		(?<=a|bc)z
743	26629	47428	20799	3328	528	6	0	0	16	0	2	18	2	vm	0x0u	hybrid	premultiplied	1	0.007		(?<=a|bc|def)x
744	28015	48777	20762	4830	792	7	0	0	14	0	2	14	0	vm	0x0u	hybrid	premultiplied	2	0.009		(?<=x)(a|b)(?1)
745	25892	46443	20551	3328	528	6	0	0	12	0	2	13	1	vm	0x0u	hybrid	premultiplied	1	0.009		(?<=x|abc)y
746	25421	45975	20554	3328	528	6	0	0	10	0	2	10	1	vm	0x0u	hybrid	premultiplied	1	0.010		(?<=|a)x
747																			0.013	pcrec: subpattern name expected (a name starts with a letter or '_', never a digit) (pattern offset 3)	(?<>a)
748	24153	43214	19061	3328	528	6	0	0	4	0	2	4	0	vm	0x0u	hybrid	premultiplied	2	0.011		(?<_>a)
749	24155	43218	19063	3328	528	6	0	0	4	0	2	4	0	vm	0x0u	hybrid	premultiplied	2	0.010		(?<_n>a)
750	26824	48971	22147	3292	520	6	0	0	9	0	2	10	2	vm	0x5u	hybrid	premultiplied	2	0.002		(?<a1>a*)*
751	26203	45656	19453	4834	792	7	0	0	9	0	2	9	1	vm	0x0u	hybrid	premultiplied	3	0.009		(?<a1>x)|(?P<b1>y)
752																			0.011	pcrec: two named subpatterns have the same name (write (?J) before this declaration to allow duplicates) (pattern offset	(?<a>x)(?<a>y)
753	24770	43966	19196	3408	548	6	0	0	8	0	2	8	0	vm	0x0u	hybrid	premultiplied	3	0.009		(?<a>x)(?J)(?<a>y)
754	26859	46340	19481	4830	792	7	0	0	9	0	2	9	0	vm	0x0u	hybrid	premultiplied	2	0.010		(?<g>a|b)(?&g)
755	26860	46343	19483	4830	792	7	0	0	9	0	2	9	0	vm	0x0u	hybrid	premultiplied	2	0.010		(?<g>a|b)(?P>g)
756	26859	46340	19481	4830	792	7	0	0	9	0	2	9	0	vm	0x0u	hybrid	premultiplied	2	0.013		(?<g>a|b)\g'g'
757	26859	46340	19481	4830	792	7	0	0	9	0	2	9	0	vm	0x0u	hybrid	premultiplied	2	0.019		(?<g>a|b)\g<g>
758	24155	43218	19063	3328	528	6	0	0	4	0	2	4	0	vm	0x0u	hybrid	premultiplied	2	0.007		(?<n1>a)
759	25338	45493	20155	3408	548	6	0	0	9	0	2	9	0	vm	0x0u	hybrid	premultiplied	4	0.006		(?<n>(a)(?'m'b))
760	22779	41787	19008	1531	256	1	1	1	8	1	3	9	1	vm	0x4u	hybrid	none	2	0.012		(?<n>\A)*
761	22854	41862	19008	1531	256	1	1	1	8	1	3	9	1	vm	0x4u	hybrid	none	2	0.014		(?<n>\G)*
762	26544	48613	22069	3531	552	7	0	0	8	0	2	9	1	vm	0x4u	hybrid	premultiplied	2	0.015		(?<n>\b)*
763	24153	43214	19061	3328	528	6	0	0	4	0	2	4	0	vm	0x0u	hybrid	premultiplied	2	0.004		(?<n>a)
764																			0.008	pcrec: two named subpatterns have the same name (write (?J) before this declaration to allow duplicates) (pattern offset	(?<n>a)(?'n'b)
765																			0.009	pcrec: two named subpatterns have the same name (write (?J) before this declaration to allow duplicates) (pattern offset	(?<n>a)(?<m>b)(?<n>c)
766																			0.006	pcrec: two named subpatterns have the same name (write (?J) before this declaration to allow duplicates) (pattern offset	(?<n>a)(?<n>b)
767																			0.006	pcrec: two named subpatterns have the same name (write (?J) before this declaration to allow duplicates) (pattern offset	(?<n>a)(?P<n>b)
768	24596	43705	19109	3320	528	6	0	0	2	0	2	2	0	vm	0x1u	hybrid	premultiplied	2	0.007		(?<n>a)+
769	19004	33841	14837	0	0	0	0	0	5	0	2	5	0	vm	0x0u	none		2	0.003		(?<n>a)\1
770	19008	33851	14843	0	0	0	0	0	5	0	2	5	0	vm	0x0u	none		2	0.012		(?<n>a)\g{n}
771	19008	33851	14843	0	0	0	0	0	5	0	2	5	0	vm	0x0u	none		2	0.005		(?<n>a)\k'n'
772	19008	33851	14843	0	0	0	0	0	5	0	2	5	0	vm	0x0u	none		2	0.005		(?<n>a)\k<n>
773	19008	33851	14843	0	0	0	0	0	5	0	2	5	0	vm	0x0u	none		2	0.009		(?<n>a)\k{n}
774																			0.010	pcrec: two named subpatterns have the same name (write (?J) before this declaration to allow duplicates) (pattern offset	(?<n>a)|(?<n>b)
775	26168	45607	19439	4834	792	7	0	0	9	0	2	9	1	vm	0x0u	hybrid	premultiplied	3	0.009		(?<n>x)|(y)
776																			0.003	pcrec: missing closing > after subpattern name (pattern offset 5)	(?<na me>a)
777																			0.002	pcrec: missing closing > after subpattern name (pattern offset 5)	(?<na-me>a)
778																			0.006	pcrec: missing closing > after subpattern name (pattern offset 5)	(?<na.me>a)
779	25058	45186	20128	3408	548	6	0	0	7	0	2	7	0	vm	0x0u	hybrid	premultiplied	3	0.007		(?<name>a)(?<NAME>b)
780	24730	44805	20075	3408	548	6	0	0	5	0	2	5	0	vm	0x0u	hybrid	premultiplied	2	0.010		(?<name>a)b
781																			0.006	pcrec: missing closing > after subpattern name (pattern offset 6)	(?<namé>a)
782	24216	43339	19123	3328	528	6	0	0	4	0	2	4	0	vm	0x0u	hybrid	premultiplied	2	0.007		(?<nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn>a)
783	24218	43343	19125	3328	528	6	0	0	4	0	2	4	0	vm	0x0u	hybrid	premultiplied	2	0.009		(?<nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn>a)
784	24409	43724	19315	3328	528	6	0	0	4	0	2	4	0	vm	0x0u	hybrid	premultiplied	2	0.007		(?<nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn>a)
785																			0.010	pcrec: subpattern name is too long (maximum 128 bytes) (pattern offset 3)	(?<nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn>a)
786	27959	48143	20184	4990	832	7	0	0	8	0	2	8	0	vm	0x1u	hybrid	premultiplied	3	0.008		(?<word>[a-z]+)-(?<num>[0-9]+)
787	25455	46146	20691	3408	548	6	0	0	10	0	2	9	1	vm	0x0u	hybrid	premultiplied	1	0.012		(?=(?!x)a)ab
788	25340	45874	20534	3408	548	6	0	0	9	0	2	9	0	vm	0x0u	hybrid	premultiplied	1	0.012		(?=(?*a)a)ab
789	26799	47407	20608	3408	548	6	0	0	15	0	2	15	0	vm	0x0u	hybrid	premultiplied	2	0.005		(?=(?1))(a\Kb)
790	27077	47757	20680	3526	576	6	0	0	16	0	2	16	0	vm	0x0u	hybrid	premultiplied	2	0.013		(?=(?1))(a\Kb)c
791																			0.009	pcrec: \K is not allowed inside a lookaround (pattern offset 6)	(?=(?:(?=\K)))x
792	26471	46438	19967	3404	548	6	0	0	11	0	2	11	1	vm	0x1u	hybrid	premultiplied	1	0.005		(?=(?:aa|a)b)a+b
793																			0.005	pcrec: variable-length lookbehind is not implemented: every alternative of a lookbehind must have a fixed length (this o	(?=(?<=a*)b)x
794	25826	46321	20495	3408	548	6	0	0	11	0	2	11	0	vm	0x0u	hybrid	premultiplied	2	0.005		(?=(?=(a))a)ab
795	25522	45972	20450	3408	548	6	0	0	9	0	2	9	0	vm	0x0u	hybrid	premultiplied	1	0.006		(?=(?=a)a)ab
796	25680	45999	20319	3408	548	6	0	0	11	0	2	11	0	vm	0x0u	hybrid	premultiplied	3	0.005		(?=(a)(b))ab
797	27784	50731	22947	3328	528	6	0	0	10	0	2	12	1	vm	0x4u	hybrid	premultiplied	2	0.011		(?=(a))*z
798	19350	34394	15044	0	0	0	0	0	7	0	2	7	0	vm	0x0u	none		2	0.006		(?=(a))\1
799	24657	43927	19270	3328	528	6	0	0	7	0	2	7	0	vm	0x0u	hybrid	premultiplied	2	0.013		(?=(a))a
800	24659	43930	19271	3328	528	6	0	0	7	0	2	7	0	vm	0x0u	hybrid	premultiplied	2	0.008		(?=(a))z
801	26662	46292	19630	4802	784	7	0	0	12	0	2	12	1	vm	0x0u	hybrid	premultiplied	3	0.010		(?=(a)|(b))[ab]
802	20239	35426	15187	0	0	0	0	0	10	0	2	10	1	vm	0x1u	none		2	0.007		(?=(a+))\1b
803	26969	47033	20064	3404	548	6	0	0	11	0	2	11	1	vm	0x1u	hybrid	premultiplied	2	0.009		(?=(a+)b)a+b
804																			0.010	pcrec: \K is not allowed inside a lookaround (pattern offset 0)	(?=(a\K))x
805	19984	35111	15127	0	0	0	0	0	12	0	2	12	1	vm	0x0u	none		2	0.009		(?=(a|ab))\1$
806	25110	44461	19351	3328	528	6	0	0	11	0	2	11	1	vm	0x0u	hybrid	premultiplied	2	0.010		(?=(a|ab))a
807	25388	44799	19411	3328	528	6	0	0	9	0	2	9	1	vm	0x1u	hybrid	premultiplied	2	0.015		(?=(x*))a
808	23693	42656	18963	3280	516	6	0	0	4	0	2	4	0	vm	0x0u	hybrid	premultiplied	1	0.011		(?=)
809	27373	50282	22909	3328	528	6	0	0	8	0	2	10	1	vm	0x4u	hybrid	premultiplied	1	0.006		(?=)*z
810	24247	43480	19233	3328	528	6	0	0	5	0	2	5	0	vm	0x0u	hybrid	premultiplied	1	0.010		(?=)z
811	27504	50412	22908	3328	528	6	0	0	8	0	2	10	1	vm	0x4u	hybrid	premultiplied	1	0.011		(?=[ab])*z
812	24377	43609	19232	3328	528	6	0	0	5	0	2	5	0	vm	0x0u	hybrid	premultiplied	1	0.013		(?=[ab])z
813																			0.013	pcrec: \K is not allowed inside a lookaround (pattern offset 0)	(?=\Ka)x
814																			0.009	pcrec: missing closing ) for group (pattern offset 0)	(?=a
815	28015	51375	23360	3328	528	6	0	0	12	0	2	13	2	vm	0x4u	hybrid	premultiplied	1	0.007		(?=a(?!b))*z
816	24886	44570	19684	3328	528	6	0	0	9	0	2	8	1	vm	0x0u	hybrid	premultiplied	1	0.011		(?=a(?!b))z
817																			0.009	pcrec: \K is not allowed inside a lookaround (pattern offset 0)	(?=a(?:\K))x
818	23803	42759	18956	3280	516	6	0	0	4	0	2	4	0	vm	0x0u	hybrid	premultiplied	1	0.006		(?=a)
819	20107	35370	15263	0	0	0	0	0	11	0	2	11	0	vm	0x0u	none		2	0.009		(?=a)(?=(a))\1b
820	25958	46482	20524	3526	576	6	0	0	11	0	2	11	0	vm	0x0u	hybrid	premultiplied	1	0.011		(?=a)(?=ab)abc
821	26124	48258	22134	3280	516	6	0	0	7	0	2	8	1	vm	0x4u	hybrid	premultiplied	1	0.007		(?=a)*
822	26428	48745	22317	3280	516	6	0	0	9	0	2	10	1	vm	0x4u	hybrid	premultiplied	1	0.009		(?=a)*+
823	26980	49566	22586	3328	528	6	0	0	10	0	2	11	1	vm	0x4u	hybrid	premultiplied	1	0.015		(?=a)*+a
824	27483	50384	22901	3328	528	6	0	0	8	0	2	10	1	vm	0x4u	hybrid	premultiplied	1	0.007		(?=a)*?a
825	27481	50382	22901	3328	528	6	0	0	8	0	2	10	1	vm	0x4u	hybrid	premultiplied	1	0.014		(?=a)*a
826	27483	50385	22902	3328	528	6	0	0	8	0	2	10	1	vm	0x4u	hybrid	premultiplied	1	0.016		(?=a)*z
827	26714	49055	22341	3280	516	6	0	0	10	0	2	11	1	vm	0x4u	hybrid	premultiplied	1	0.009		(?=a)+
828	28183	51348	23165	3328	528	6	0	0	12	0	2	14	1	vm	0x4u	hybrid	premultiplied	1	0.013		(?=a)+a
829	25343	45183	19840	3328	528	6	0	0	8	0	2	9	1	vm	0x2u	hybrid	premultiplied	1	0.019		(?=a)?a
830	24555	43965	19410	3328	528	6	0	0	6	0	2	6	0	vm	0x0u	hybrid	premultiplied	1	0.011		(?=a)\Kb
831	24925	45158	20233	3408	548	6	0	0	6	0	2	6	0	vm	0x0u	hybrid	premultiplied	1	0.006		(?=a)ab
832	24355	43580	19225	3328	528	6	0	0	5	0	2	5	0	vm	0x0u	hybrid	premultiplied	1	0.009		(?=a)b
833	24357	43583	19226	3328	528	6	0	0	5	0	2	5	0	vm	0x0u	hybrid	premultiplied	1	0.011		(?=a)z
834	26925	47319	20394	3328	528	6	0	0	18	0	2	21	3	vm	0x2u	hybrid	premultiplied	1	0.013		(?=a){0,3}a
835	24444	43662	19218	3280	516	6	0	0	8	0	2	8	0	vm	0x2u	hybrid	premultiplied	1	0.009		(?=a){2}
836	25961	46060	20099	3328	528	6	0	0	11	0	2	11	0	vm	0x2u	hybrid	premultiplied	1	0.016		(?=a){2}a
837	26887	47801	20914	3456	560	6	0	0	10	0	2	10	1	vm	0x1u	hybrid	premultiplied	1	0.008		(?=a+b)aab
838																			0.005	pcrec: \K is not allowed inside a lookaround (pattern offset 0)	(?=a\K)x
839	25359	45666	20307	3526	576	6	0	0	8	0	2	8	0	vm	0x0u	hybrid	premultiplied	1	0.010		(?=ab)abc
840	27799	50705	22906	3328	528	6	0	0	10	0	2	12	1	vm	0x4u	hybrid	premultiplied	1	0.017		(?=abc)*z
841	25241	45478	20237	3408	548	6	0	0	8	0	2	8	0	vm	0x0u	hybrid	premultiplied	1	0.010		(?=abc)ab
842	24673	43903	19230	3328	528	6	0	0	7	0	2	7	0	vm	0x0u	hybrid	premultiplied	1	0.017		(?=abc)z
843	28098	51083	22985	3328	528	6	0	0	13	0	2	15	2	vm	0x4u	hybrid	premultiplied	1	0.009		(?=ab|cd)*z
844	24967	44276	19309	3328	528	6	0	0	10	0	2	10	1	vm	0x0u	hybrid	premultiplied	1	0.013		(?=ab|cd)z
845	26751	47579	20828	4873	804	7	0	0	9	0	2	9	1	vm	0x0u	hybrid	premultiplied	1	0.014		(?=a|b)[ab]c
846	27937	50920	22983	3328	528	6	0	0	12	0	2	14	2	vm	0x4u	hybrid	premultiplied	1	0.008		(?=a|bc)*z
847	24807	44114	19307	3328	528	6	0	0	9	0	2	9	1	vm	0x0u	hybrid	premultiplied	1	0.011		(?=a|bc)z
848	24925	45158	20233	3408	548	6	0	0	6	0	2	6	0	vm	0x0u	hybrid	premultiplied	1	0.006		(?=b)bc
849	24874	44561	19687	3328	528	6	0	0	10	0	2	9	1	vm	0x0u	hybrid	premultiplied	2	0.009		(?>(?!(a))z)
850	24461	44110	19649	3328	528	6	0	0	8	0	2	7	1	vm	0x0u	hybrid	premultiplied	1	0.010		(?>(?!)z)
851	24592	44240	19648	3328	528	6	0	0	8	0	2	7	1	vm	0x0u	hybrid	premultiplied	1	0.008		(?>(?![ab])z)
852	25104	45204	20100	3328	528	6	0	0	12	0	2	10	2	vm	0x0u	hybrid	premultiplied	1	0.011		(?>(?!a(?!b))z)
853	24572	44214	19642	3328	528	6	0	0	8	0	2	7	1	vm	0x0u	hybrid	premultiplied	1	0.012		(?>(?!a)z)
854	24888	44534	19646	3328	528	6	0	0	10	0	2	9	1	vm	0x0u	hybrid	premultiplied	1	0.014		(?>(?!abc)z)
855	25187	44912	19725	3328	528	6	0	0	13	0	2	12	2	vm	0x0u	hybrid	premultiplied	1	0.008		(?>(?!ab|cd)z)
856	25026	44749	19723	3328	528	6	0	0	12	0	2	11	2	vm	0x0u	hybrid	premultiplied	1	0.015		(?>(?!a|bc)z)
857	24760	44290	19530	3328	528	6	0	0	9	0	2	9	0	vm	0x0u	hybrid	premultiplied	2	0.010		(?>(?*(a))z)
858	24347	43839	19492	3328	528	6	0	0	7	0	2	7	0	vm	0x0u	hybrid	premultiplied	1	0.005		(?>(?*)z)
859	24478	43969	19491	3328	528	6	0	0	7	0	2	7	0	vm	0x0u	hybrid	premultiplied	1	0.011		(?>(?*[ab])z)
860	24988	44931	19943	3328	528	6	0	0	11	0	2	10	1	vm	0x0u	hybrid	premultiplied	1	0.012		(?>(?*a(?!b))z)
861	24458	43943	19485	3328	528	6	0	0	7	0	2	7	0	vm	0x0u	hybrid	premultiplied	1	0.009		(?>(?*a)z)
862	24774	44263	19489	3328	528	6	0	0	9	0	2	9	0	vm	0x0u	hybrid	premultiplied	1	0.012		(?>(?*abc)z)
863	25071	44639	19568	3328	528	6	0	0	12	0	2	12	1	vm	0x0u	hybrid	premultiplied	1	0.006		(?>(?*ab|cd)z)
864	24910	44476	19566	3328	528	6	0	0	11	0	2	11	1	vm	0x0u	hybrid	premultiplied	1	0.012		(?>(?*a|bc)z)
865	27288	49832	22544	3360	536	6	0	0	10	0	2	11	2	vm	0x5u	hybrid	premultiplied	1	0.008		(?>(?:a*)*)b
866	26938	47980	21042	3452	560	6	0	0	18	0	2	19	3	vm	0x4u	hybrid	premultiplied	1	0.016		(?>(?:aa|a)+)ab
867	26398	46462	20064	3404	548	6	0	0	17	0	2	18	3	vm	0x4u	hybrid	premultiplied	1	0.021		(?>(?:aa|a)+)b
868	29172	53303	24131	3499	572	6	0	0	20	0	2	21	3	vm	0x4u	hybrid	premultiplied	1	0.005		(?>(?:aa|a)+a)ab
869	28965	53054	24089	3452	560	6	0	0	19	0	2	20	3	vm	0x4u	hybrid	premultiplied	1	0.010		(?>(?:aa|a)+a)b
870	27212	47527	20315	3569	584	6	0	0	22	0	2	23	4	vm	0x2u	hybrid	premultiplied	1	0.014		(?>(?:a|ab){2,3})
871	26273	46352	20079	3475	566	6	0	0	16	0	2	16	2	vm	0x2u	hybrid	premultiplied	1	0.013		(?>(?:a|ab){2})
872	27791	48129	20338	3479	562	6	0	0	22	0	2	23	4	vm	0x8u	hybrid	premultiplied	1	0.013		(?>(?:a|bc)*?)d
873	26742	49231	22489	3360	536	6	0	0	11	0	2	12	2	vm	0x4u	hybrid	premultiplied	1	0.016		(?>(?:|a)*)b
874	25624	46432	20808	3328	528	6	0	0	12	0	2	11	1	vm	0x0u	hybrid	premultiplied	2	0.008		(?>(?<!(a))z)
875	25167	45937	20770	3328	528	6	0	0	10	0	2	9	1	vm	0x0u	hybrid	premultiplied	1	0.012		(?>(?<!)z)
876	25338	46107	20769	3328	528	6	0	0	10	0	2	9	1	vm	0x0u	hybrid	premultiplied	1	0.014		(?>(?<![ab])z)
