pattern	subject	algo	rounds	median_ns	ns_per_byte	ns_per_call	load1
w-256	f-prefix	vm	11	390.0	35.4545	35.4545	1.14
w-256	f-w2047	serial	11	7380.0	922.5000	922.5000	1.14
w-256	f-w2047	firstbyte	11	450.0	56.2500	56.2500	1.14
w-256	f-w2047	trie	11	280.0	35.0000	35.0000	1.14
w-256	f-w2047	hash2	11	180.0	22.5000	22.5000	1.14
w-256	f-w2047	hash4	11	950.0	118.7500	118.7500	1.14
w-256	f-w2047	vm	11	280.0	35.0000	35.0000	1.14
w-256	f-w7	serial	11	2600.0	650.0000	650.0000	1.14
w-256	f-w7	firstbyte	11	180.0	45.0000	45.0000	1.14
w-256	f-w7	trie	11	170.0	42.5000	42.5000	1.14
w-256	f-w7	hash2	11	100.0	25.0000	25.0000	1.14
w-256	f-w7	hash4	11	490.0	122.5000	122.5000	1.14
w-256	f-w7	vm	11	150.0	37.5000	37.5000	1.14
w-256	t-512k-sparse	serial	11	403208387.0	769.0590	769.0590	1.13
w-256	t-512k-sparse	firstbyte	11	22605207.0	43.1160	43.1160	1.13
w-256	t-512k-sparse	trie	11	18730224.0	35.7251	35.7251	1.13
w-256	t-512k-sparse	hash2	11	12795978.0	24.4064	24.4064	1.13
w-256	t-512k-sparse	hash4	11	61464303.0	117.2339	117.2339	1.13
w-256	t-512k-sparse	vm	11	18235831.0	34.7821	34.7821	1.13
w-256	t-128k-dense	serial	11	100897802.0	769.7891	769.7891	1.13
w-256	t-128k-dense	firstbyte	11	5766355.0	43.9938	43.9938	1.13
w-256	t-128k-dense	trie	11	4736959.0	36.1401	36.1401	1.13
w-256	t-128k-dense	hash2	11	3211760.0	24.5038	24.5038	1.13
w-256	t-128k-dense	hash4	11	15415963.0	117.6145	117.6145	1.13
w-256	t-128k-dense	vm	11	4565428.0	34.8315	34.8315	1.13
w-256	f-sh1	serial	11	4500.0	900.0000	900.0000	1.13
w-256	f-sh1	firstbyte	11	390.0	78.0000	78.0000	1.13
w-256	f-sh1	trie	11	180.0	36.0000	36.0000	1.13
w-256	f-sh1	hash2	11	120.0	24.0000	24.0000	1.13
w-256	f-sh1	hash4	11	560.0	112.0000	112.0000	1.13
w-256	f-sh1	vm	11	180.0	36.0000	36.0000	1.13
w-256	f-glued	serial	11	15040.0	835.5556	835.5556	1.13
w-256	f-glued	firstbyte	11	870.0	48.3333	48.3333	1.13
w-256	f-glued	trie	11	650.0	36.1111	36.1111	1.13
w-256	f-glued	hash2	11	440.0	24.4444	24.4444	1.13
w-256	f-glued	hash4	11	3110.0	172.7778	172.7778	1.13
w-256	f-glued	vm	11	580.0	32.2222	32.2222	1.13
w-256	f-w255	serial	11	6750.0	964.2857	964.2857	1.13
w-256	f-w255	firstbyte	11	450.0	64.2857	64.2857	1.13
w-256	f-w255	trie	11	260.0	37.1429	37.1429	1.13
w-256	f-w255	hash2	11	190.0	27.1429	27.1429	1.13
w-256	f-w255	hash4	11	900.0	128.5714	128.5714	1.13
w-256	f-w255	vm	11	250.0	35.7143	35.7143	1.13
w-256	f-pfx3	serial	11	7380.0	922.5000	922.5000	1.13
w-256	f-pfx3	firstbyte	11	440.0	55.0000	55.0000	1.13
w-256	f-pfx3	trie	11	310.0	38.7500	38.7500	1.13
w-256	f-pfx3	hash2	11	210.0	26.2500	26.2500	1.13
w-256	f-pfx3	hash4	11	980.0	122.5000	122.5000	1.13
w-256	f-pfx3	vm	11	280.0	35.0000	35.0000	1.13
w-256	t-128k-sparse	serial	11	100644761.0	767.8586	767.8586	1.13
w-256	t-128k-sparse	firstbyte	11	5650035.0	43.1063	43.1063	1.13
w-256	t-128k-sparse	trie	11	4674919.0	35.6668	35.6668	1.13
w-256	t-128k-sparse	hash2	11	3189669.0	24.3352	24.3352	1.13
w-256	t-128k-sparse	hash4	11	15419804.0	117.6438	117.6438	1.12
w-256	t-128k-sparse	vm	11	4537077.0	34.6152	34.6152	1.12
w-256	f-bg	serial	11	7450.0	931.2500	931.2500	1.12
w-256	f-bg	firstbyte	11	470.0	58.7500	58.7500	1.12
w-256	f-bg	trie	11	280.0	35.0000	35.0000	1.12
w-256	f-bg	hash2	11	190.0	23.7500	23.7500	1.12
w-256	f-bg	hash4	11	1000.0	125.0000	125.0000	1.12
w-256	f-bg	vm	11	270.0	33.7500	33.7500	1.12
w-256	f-upper	serial	11	9450.0	787.5000	787.5000	1.12
w-256	f-upper	firstbyte	11	150.0	12.5000	12.5000	1.12
w-256	f-upper	trie	11	290.0	24.1667	24.1667	1.12
w-256	f-upper	hash2	11	220.0	18.3333	18.3333	1.12
w-256	f-upper	hash4	11	1240.0	103.3333	103.3333	1.12
w-256	f-upper	vm	11	290.0	24.1667	24.1667	1.12
w-256	f-near	serial	11	10890.0	907.5000	907.5000	1.12
w-256	f-near	firstbyte	11	590.0	49.1667	49.1667	1.12
w-256	f-near	trie	11	430.0	35.8333	35.8333	1.12
w-256	f-near	hash2	11	290.0	24.1667	24.1667	1.12
w-256	f-near	hash4	11	1400.0	116.6667	116.6667	1.12
w-256	f-near	vm	11	420.0	35.0000	35.0000	1.12
w-256	f-sfx	serial	11	8070.0	896.6667	896.6667	1.12
w-256	f-sfx	firstbyte	11	480.0	53.3333	53.3333	1.12
w-256	f-sfx	trie	11	330.0	36.6667	36.6667	1.12
w-256	f-sfx	hash2	11	240.0	26.6667	26.6667	1.12
w-256	f-sfx	hash4	11	1100.0	122.2222	122.2222	1.12
w-256	f-sfx	vm	11	330.0	36.6667	36.6667	1.12
ci-2048	f-cnt2	serial	11	110581.0	6911.3125	6911.3125	1.12
ci-2048	f-cnt2	firstbyte	11	5490.0	343.1250	343.1250	1.12
ci-2048	f-cnt2	trie	11	750.0	46.8750	46.8750	1.12
ci-2048	f-cnt2	hash2	11	640.0	40.0000	40.0000	1.12
ci-2048	f-cnt2	hash4	11	9610.0	600.6250	600.6250	1.12
ci-2048	f-cnt2	vm	11	690.0	43.1250	43.1250	1.12
ci-2048	f-nar4	serial	11	76960.0	8551.1111	8551.1111	1.12
ci-2048	f-nar4	firstbyte	11	3780.0	420.0000	420.0000	1.12
ci-2048	f-nar4	trie	11	430.0	47.7778	47.7778	1.12
ci-2048	f-nar4	hash2	11	370.0	41.1111	41.1111	1.12
ci-2048	f-nar4	hash4	11	5510.0	612.2222	612.2222	1.12
ci-2048	f-nar4	vm	11	440.0	48.8889	48.8889	1.12
ci-2048	f-w0	serial	11	92410.0	7700.8333	7700.8333	1.12
ci-2048	f-w0	firstbyte	11	4260.0	355.0000	355.0000	1.12
ci-2048	f-w0	trie	11	470.0	39.1667	39.1667	1.12
ci-2048	f-w0	hash2	11	470.0	39.1667	39.1667	1.12
ci-2048	f-w0	hash4	11	7130.0	594.1667	594.1667	1.12
ci-2048	f-w0	vm	11	450.0	37.5000	37.5000	1.12
ci-2048	f-s4095	serial	11	28190.0	7047.5000	7047.5000	1.12
ci-2048	f-s4095	firstbyte	11	1450.0	362.5000	362.5000	1.12
ci-2048	f-s4095	trie	11	160.0	40.0000	40.0000	1.12
ci-2048	f-s4095	hash2	11	140.0	35.0000	35.0000	1.12
ci-2048	f-s4095	hash4	11	2370.0	592.5000	592.5000	1.12
ci-2048	f-s4095	vm	11	170.0	42.5000	42.5000	1.12
ci-2048	f-s0	serial	11	28080.0	7020.0000	7020.0000	1.12
ci-2048	f-s0	firstbyte	11	1490.0	372.5000	372.5000	1.12
ci-2048	f-s0	trie	11	160.0	40.0000	40.0000	1.12
ci-2048	f-s0	hash2	11	140.0	35.0000	35.0000	1.12
ci-2048	f-s0	hash4	11	2470.0	617.5000	617.5000	1.12
ci-2048	f-s0	vm	11	160.0	40.0000	40.0000	1.12
ci-2048	t-128k-clean	serial	11	846552417.0	6458.6824	6458.6824	1.17
ci-2048	t-128k-clean	firstbyte	11	42634879.0	325.2783	325.2783	1.17
ci-2048	t-128k-clean	trie	11	7116114.0	54.2916	54.2916	1.17
ci-2048	t-128k-clean	hash2	11	5487983.0	41.8700	41.8700	1.17
ci-2048	t-128k-clean	hash4	11	77973533.0	594.8908	594.8908	1.17
ci-2048	t-128k-clean	vm	11	7034352.0	53.6678	53.6678	1.17
ci-2048	f-w511	serial	11	39430.0	6571.6667	6571.6667	1.17
ci-2048	f-w511	firstbyte	11	2230.0	371.6667	371.6667	1.17
ci-2048	f-w511	trie	11	320.0	53.3333	53.3333	1.17
ci-2048	f-w511	hash2	11	220.0	36.6667	36.6667	1.17
ci-2048	f-w511	hash4	11	3750.0	625.0000	625.0000	1.17
ci-2048	f-w511	vm	11	280.0	46.6667	46.6667	1.17
ci-2048	f-prefix	serial	11	94550.0	8595.4545	8595.4545	1.17
ci-2048	f-prefix	firstbyte	11	4240.0	385.4545	385.4545	1.17
ci-2048	f-prefix	trie	11	490.0	44.5455	44.5455	1.17
ci-2048	f-prefix	hash2	11	460.0	41.8182	41.8182	1.17
ci-2048	f-prefix	hash4	11	6500.0	590.9091	590.9091	1.17
ci-2048	f-prefix	vm	11	490.0	44.5455	44.5455	1.17
ci-2048	f-w2047	serial	11	67360.0	8420.0000	8420.0000	1.17
ci-2048	f-w2047	firstbyte	11	3440.0	430.0000	430.0000	1.17
ci-2048	f-w2047	trie	11	420.0	52.5000	52.5000	1.17
ci-2048	f-w2047	hash2	11	340.0	42.5000	42.5000	1.17
ci-2048	f-w2047	hash4	11	4830.0	603.7500	603.7500	1.17
ci-2048	f-w2047	vm	11	410.0	51.2500	51.2500	1.17
ci-2048	f-w7	serial	11	20720.0	5180.0000	5180.0000	1.17
ci-2048	f-w7	firstbyte	11	1220.0	305.0000	305.0000	1.17
ci-2048	f-w7	trie	11	200.0	50.0000	50.0000	1.17
ci-2048	f-w7	hash2	11	140.0	35.0000	35.0000	1.17
ci-2048	f-w7	hash4	11	2350.0	587.5000	587.5000	1.17
ci-2048	f-w7	vm	11	180.0	45.0000	45.0000	1.17
ci-2048	t-512k-sparse	serial	11	3390841136.0	6467.5162	6467.5162	1.14
ci-2048	t-512k-sparse	firstbyte	11	170988237.0	326.1342	326.1342	1.13
ci-2048	t-512k-sparse	trie	11	28437902.0	54.2410	54.2410	1.13
ci-2048	t-512k-sparse	hash2	11	21963963.0	41.8929	41.8929	1.13
ci-2048	t-512k-sparse	hash4	11	313763334.0	598.4561	598.4561	1.13
ci-2048	t-512k-sparse	vm	11	28157240.0	53.7057	53.7057	1.13
ci-2048	t-128k-dense	serial	11	847044010.0	6462.4329	6462.4329	1.19
ci-2048	t-128k-dense	firstbyte	11	43023111.0	328.2403	328.2403	1.26
ci-2048	t-128k-dense	trie	11	7172804.0	54.7242	54.7242	1.26
ci-2048	t-128k-dense	hash2	11	5537534.0	42.2480	42.2480	1.26
ci-2048	t-128k-dense	hash4	11	78811209.0	601.2818	601.2818	1.26
ci-2048	t-128k-dense	vm	11	7130053.0	54.3980	54.3980	1.26
ci-2048	f-sh1	serial	11	36980.0	7396.0000	7396.0000	1.26
ci-2048	f-sh1	firstbyte	11	1870.0	374.0000	374.0000	1.26
ci-2048	f-sh1	trie	11	270.0	54.0000	54.0000	1.26
ci-2048	f-sh1	hash2	11	160.0	32.0000	32.0000	1.26
ci-2048	f-sh1	hash4	11	3070.0	614.0000	614.0000	1.26
ci-2048	f-sh1	vm	11	290.0	58.0000	58.0000	1.26
ci-2048	f-glued	serial	11	132321.0	7351.1667	7351.1667	1.26
ci-2048	f-glued	firstbyte	11	6360.0	353.3333	353.3333	1.26
ci-2048	f-glued	trie	11	750.0	41.6667	41.6667	1.26
ci-2048	f-glued	hash2	11	680.0	37.7778	37.7778	1.26
ci-2048	f-glued	hash4	11	10710.0	595.0000	595.0000	1.26
ci-2048	f-glued	vm	11	750.0	41.6667	41.6667	1.26
ci-2048	f-w255	serial	11	48310.0	6901.4286	6901.4286	1.26
ci-2048	f-w255	firstbyte	11	2631.0	375.8571	375.8571	1.26
ci-2048	f-w255	trie	11	310.0	44.2857	44.2857	1.26
ci-2048	f-w255	hash2	11	270.0	38.5714	38.5714	1.26
ci-2048	f-w255	hash4	11	4340.0	620.0000	620.0000	1.26
ci-2048	f-w255	vm	11	310.0	44.2857	44.2857	1.26
ci-2048	f-pfx3	serial	11	67731.0	8466.3750	8466.3750	1.26
ci-2048	f-pfx3	firstbyte	11	3210.0	401.2500	401.2500	1.26
ci-2048	f-pfx3	trie	11	340.0	42.5000	42.5000	1.26
ci-2048	f-pfx3	hash2	11	310.0	38.7500	38.7500	1.26
ci-2048	f-pfx3	hash4	11	4780.0	597.5000	597.5000	1.26
ci-2048	f-pfx3	vm	11	370.0	46.2500	46.2500	1.26
ci-2048	t-128k-sparse	serial	11	846524906.0	6458.4725	6458.4725	1.22
ci-2048	t-128k-sparse	firstbyte	11	42587408.0	324.9161	324.9161	1.22
ci-2048	t-128k-sparse	trie	11	7101763.0	54.1822	54.1822	1.22
ci-2048	t-128k-sparse	hash2	11	5487884.0	41.8692	41.8692	1.22
ci-2048	t-128k-sparse	hash4	11	78578197.0	599.5041	599.5041	1.22
ci-2048	t-128k-sparse	vm	11	7030073.0	53.6352	53.6352	1.22
ci-2048	f-bg	serial	11	66850.0	8356.2500	8356.2500	1.22
ci-2048	f-bg	firstbyte	11	3030.0	378.7500	378.7500	1.22
ci-2048	f-bg	trie	11	300.0	37.5000	37.5000	1.22
ci-2048	f-bg	hash2	11	310.0	38.7500	38.7500	1.22
ci-2048	f-bg	hash4	11	4990.0	623.7500	623.7500	1.22
ci-2048	f-bg	vm	11	340.0	42.5000	42.5000	1.22
ci-2048	f-upper	serial	11	92531.0	7710.9167	7710.9167	1.22
ci-2048	f-upper	firstbyte	11	4300.0	358.3333	358.3333	1.22
ci-2048	f-upper	trie	11	560.0	46.6667	46.6667	1.22
ci-2048	f-upper	hash2	11	500.0	41.6667	41.6667	1.22
ci-2048	f-upper	hash4	11	7110.0	592.5000	592.5000	1.22
ci-2048	f-upper	vm	11	550.0	45.8333	45.8333	1.22
ci-2048	f-near	serial	11	98811.0	8234.2500	8234.2500	1.22
ci-2048	f-near	firstbyte	11	4690.0	390.8333	390.8333	1.22
ci-2048	f-near	trie	11	530.0	44.1667	44.1667	1.22
ci-2048	f-near	hash2	11	480.0	40.0000	40.0000	1.22
ci-2048	f-near	hash4	11	7000.0	583.3333	583.3333	1.22
ci-2048	f-near	vm	11	530.0	44.1667	44.1667	1.22
ci-2048	f-sfx	serial	11	78271.0	8696.7778	8696.7778	1.22
ci-2048	f-sfx	firstbyte	11	3770.0	418.8889	418.8889	1.22
ci-2048	f-sfx	trie	11	450.0	50.0000	50.0000	1.22
ci-2048	f-sfx	hash2	11	360.0	40.0000	40.0000	1.22
ci-2048	f-sfx	hash4	11	5400.0	600.0000	600.0000	1.22
ci-2048	f-sfx	vm	11	420.0	46.6667	46.6667	1.22
ci-512	f-cnt2	serial	11	26270.0	1641.8750	1641.8750	1.22
ci-512	f-cnt2	firstbyte	11	1300.0	81.2500	81.2500	1.22
ci-512	f-cnt2	trie	11	660.0	41.2500	41.2500	1.22
ci-512	f-cnt2	hash2	11	490.0	30.6250	30.6250	1.22
ci-512	f-cnt2	hash4	11	3630.0	226.8750	226.8750	1.22
ci-512	f-cnt2	vm	11	650.0	40.6250	40.6250	1.22
ci-512	f-nar4	serial	11	17841.0	1982.3333	1982.3333	1.22
ci-512	f-nar4	firstbyte	11	940.0	104.4444	104.4444	1.22
ci-512	f-nar4	trie	11	420.0	46.6667	46.6667	1.22
ci-512	f-nar4	hash2	11	250.0	27.7778	27.7778	1.22
ci-512	f-nar4	hash4	11	2010.0	223.3333	223.3333	1.22
ci-512	f-nar4	vm	11	390.0	43.3333	43.3333	1.22
ci-512	f-w0	serial	11	21490.0	1790.8333	1790.8333	1.22
ci-512	f-w0	firstbyte	11	1020.0	85.0000	85.0000	1.22
ci-512	f-w0	trie	11	390.0	32.5000	32.5000	1.22
ci-512	f-w0	hash2	11	320.0	26.6667	26.6667	1.22
ci-512	f-w0	hash4	11	2661.0	221.7500	221.7500	1.22
ci-512	f-w0	vm	11	400.0	33.3333	33.3333	1.22
ci-512	f-s4095	serial	11	7230.0	1807.5000	1807.5000	1.22
ci-512	f-s4095	firstbyte	11	360.0	90.0000	90.0000	1.22
ci-512	f-s4095	trie	11	140.0	35.0000	35.0000	1.22
ci-512	f-s4095	hash2	11	100.0	25.0000	25.0000	1.22
ci-512	f-s4095	hash4	11	860.0	215.0000	215.0000	1.22
ci-512	f-s4095	vm	11	130.0	32.5000	32.5000	1.22
ci-512	f-s0	serial	11	7190.0	1797.5000	1797.5000	1.22
ci-512	f-s0	firstbyte	11	410.0	102.5000	102.5000	1.22
ci-512	f-s0	trie	11	150.0	37.5000	37.5000	1.22
ci-512	f-s0	hash2	11	100.0	25.0000	25.0000	1.22
ci-512	f-s0	hash4	11	960.0	240.0000	240.0000	1.22
ci-512	f-s0	vm	11	130.0	32.5000	32.5000	1.22
ci-512	t-128k-clean	serial	11	212052747.0	1617.8341	1617.8341	1.20
ci-512	t-128k-clean	firstbyte	11	10619344.0	81.0192	81.0192	1.20
ci-512	t-128k-clean	trie	11	5274722.0	40.2429	40.2429	1.20
ci-512	t-128k-clean	hash2	11	4003054.0	30.5409	30.5409	1.20
ci-512	t-128k-clean	hash4	11	29230117.0	223.0081	223.0081	1.20
ci-512	t-128k-clean	vm	11	5205331.0	39.7135	39.7135	1.20
ci-512	f-w511	serial	11	11730.0	1955.0000	1955.0000	1.20
ci-512	f-w511	firstbyte	11	680.0	113.3333	113.3333	1.20
ci-512	f-w511	trie	11	280.0	46.6667	46.6667	1.20
ci-512	f-w511	hash2	11	160.0	26.6667	26.6667	1.20
ci-512	f-w511	hash4	11	1340.0	223.3333	223.3333	1.20
ci-512	f-w511	vm	11	290.0	48.3333	48.3333	1.20
ci-512	f-prefix	serial	11	21730.0	1975.4545	1975.4545	1.20
ci-512	f-prefix	firstbyte	11	990.0	90.0000	90.0000	1.20
ci-512	f-prefix	trie	11	460.0	41.8182	41.8182	1.20
ci-512	f-prefix	hash2	11	330.0	30.0000	30.0000	1.20
ci-512	f-prefix	hash4	11	2380.0	216.3636	216.3636	1.20
ci-512	f-prefix	vm	11	420.0	38.1818	38.1818	1.20
ci-512	f-w2047	serial	11	16200.0	2025.0000	2025.0000	1.20
ci-512	f-w2047	firstbyte	11	790.0	98.7500	98.7500	1.20
ci-512	f-w2047	trie	11	340.0	42.5000	42.5000	1.20
ci-512	f-w2047	hash2	11	180.0	22.5000	22.5000	1.20
ci-512	f-w2047	hash4	11	1820.0	227.5000	227.5000	1.20
ci-512	f-w2047	vm	11	330.0	41.2500	41.2500	1.20
ci-512	f-w7	serial	11	5330.0	1332.5000	1332.5000	1.20
ci-512	f-w7	firstbyte	11	300.0	75.0000	75.0000	1.20
ci-512	f-w7	trie	11	180.0	45.0000	45.0000	1.20
ci-512	f-w7	hash2	11	110.0	27.5000	27.5000	1.20
ci-512	f-w7	hash4	11	840.0	210.0000	210.0000	1.20
ci-512	f-w7	vm	11	160.0	40.0000	40.0000	1.20
ci-512	t-512k-sparse	serial	11	845657121.0	1612.9630	1612.9630	1.17
ci-512	t-512k-sparse	firstbyte	11	42502838.0	81.0677	81.0677	1.17
ci-512	t-512k-sparse	trie	11	21263679.0	40.5572	40.5572	1.17
ci-512	t-512k-sparse	hash2	11	16087788.0	30.6850	30.6850	1.17
ci-512	t-512k-sparse	hash4	11	116687628.0	222.5640	222.5640	1.17
ci-512	t-512k-sparse	vm	11	20888607.0	39.8419	39.8419	1.17
ci-512	t-128k-dense	serial	11	211445553.0	1613.2015	1613.2015	1.16
ci-512	t-128k-dense	firstbyte	11	10727655.0	81.8455	81.8455	1.16
ci-512	t-128k-dense	trie	11	5347473.0	40.7980	40.7980	1.16
ci-512	t-128k-dense	hash2	11	4048744.0	30.8895	30.8895	1.16
ci-512	t-128k-dense	hash4	11	29207377.0	222.8346	222.8346	1.16
ci-512	t-128k-dense	vm	11	5264752.0	40.1669	40.1669	1.16
ci-512	f-sh1	serial	11	9330.0	1866.0000	1866.0000	1.16
ci-512	f-sh1	firstbyte	11	460.0	92.0000	92.0000	1.16
ci-512	f-sh1	trie	11	200.0	40.0000	40.0000	1.16
ci-512	f-sh1	hash2	11	120.0	24.0000	24.0000	1.16
ci-512	f-sh1	hash4	11	1080.0	216.0000	216.0000	1.16
ci-512	f-sh1	vm	11	180.0	36.0000	36.0000	1.16
ci-512	f-glued	serial	11	31940.0	1774.4444	1774.4444	1.16
ci-512	f-glued	firstbyte	11	1530.0	85.0000	85.0000	1.16
ci-512	f-glued	trie	11	680.0	37.7778	37.7778	1.16
ci-512	f-glued	hash2	11	490.0	27.2222	27.2222	1.16
ci-512	f-glued	hash4	11	3970.0	220.5556	220.5556	1.16
ci-512	f-glued	vm	11	650.0	36.1111	36.1111	1.16
ci-512	f-w255	serial	11	12310.0	1758.5714	1758.5714	1.16
ci-512	f-w255	firstbyte	11	670.0	95.7143	95.7143	1.16
ci-512	f-w255	trie	11	260.0	37.1429	37.1429	1.16
ci-512	f-w255	hash2	11	200.0	28.5714	28.5714	1.16
ci-512	f-w255	hash4	11	1620.0	231.4286	231.4286	1.16
ci-512	f-w255	vm	11	240.0	34.2857	34.2857	1.16
ci-512	f-pfx3	serial	11	15780.0	1972.5000	1972.5000	1.16
ci-512	f-pfx3	firstbyte	11	780.0	97.5000	97.5000	1.16
ci-512	f-pfx3	trie	11	320.0	40.0000	40.0000	1.16
ci-512	f-pfx3	hash2	11	240.0	30.0000	30.0000	1.16
ci-512	f-pfx3	hash4	11	1660.0	207.5000	207.5000	1.16
ci-512	f-pfx3	vm	11	340.0	42.5000	42.5000	1.16
ci-512	t-128k-sparse	serial	11	211253491.0	1611.7362	1611.7362	1.14
ci-512	t-128k-sparse	firstbyte	11	10608144.0	80.9337	80.9337	1.14
ci-512	t-128k-sparse	trie	11	5305042.0	40.4743	40.4743	1.14
ci-512	t-128k-sparse	hash2	11	4013275.0	30.6189	30.6189	1.14
ci-512	t-128k-sparse	hash4	11	29262957.0	223.2586	223.2586	1.14
ci-512	t-128k-sparse	vm	11	5216952.0	39.8022	39.8022	1.14
ci-512	f-bg	serial	11	15930.0	1991.2500	1991.2500	1.14
ci-512	f-bg	firstbyte	11	830.0	103.7500	103.7500	1.14
ci-512	f-bg	trie	11	310.0	38.7500	38.7500	1.14
ci-512	f-bg	hash2	11	250.0	31.2500	31.2500	1.14
ci-512	f-bg	hash4	11	1790.0	223.7500	223.7500	1.14
ci-512	f-bg	vm	11	300.0	37.5000	37.5000	1.14
ci-512	f-upper	serial	11	21621.0	1801.7500	1801.7500	1.14
ci-512	f-upper	firstbyte	11	1050.0	87.5000	87.5000	1.14
ci-512	f-upper	trie	11	500.0	41.6667	41.6667	1.14
ci-512	f-upper	hash2	11	330.0	27.5000	27.5000	1.14
ci-512	f-upper	hash4	11	2650.0	220.8333	220.8333	1.14
ci-512	f-upper	vm	11	420.0	35.0000	35.0000	1.14
ci-512	f-near	serial	11	22910.0	1909.1667	1909.1667	1.14
ci-512	f-near	firstbyte	11	1070.0	89.1667	89.1667	1.14
ci-512	f-near	trie	11	480.0	40.0000	40.0000	1.14
ci-512	f-near	hash2	11	330.0	27.5000	27.5000	1.14
ci-512	f-near	hash4	11	2560.0	213.3333	213.3333	1.14
ci-512	f-near	vm	11	460.0	38.3333	38.3333	1.14
ci-512	f-sfx	serial	11	17410.0	1934.4444	1934.4444	1.14
ci-512	f-sfx	firstbyte	11	900.0	100.0000	100.0000	1.14
ci-512	f-sfx	trie	11	380.0	42.2222	42.2222	1.14
ci-512	f-sfx	hash2	11	280.0	31.1111	31.1111	1.14
ci-512	f-sfx	hash4	11	1930.0	214.4444	214.4444	1.14
ci-512	f-sfx	vm	11	370.0	41.1111	41.1111	1.14
w-128	f-cnt2	serial	11	5980.0	373.7500	373.7500	1.14
w-128	f-cnt2	firstbyte	11	450.0	28.1250	28.1250	1.14
w-128	f-cnt2	trie	11	500.0	31.2500	31.2500	1.14
w-128	f-cnt2	hash2	11	430.0	26.8750	26.8750	1.14
w-128	f-cnt2	hash4	11	1220.0	76.2500	76.2500	1.14
w-128	f-cnt2	vm	11	510.0	31.8750	31.8750	1.14
w-128	f-nar4	serial	11	3930.0	436.6667	436.6667	1.14
w-128	f-nar4	firstbyte	11	260.0	28.8889	28.8889	1.14
w-128	f-nar4	trie	11	330.0	36.6667	36.6667	1.14
w-128	f-nar4	hash2	11	200.0	22.2222	22.2222	1.14
w-128	f-nar4	hash4	11	720.0	80.0000	80.0000	1.14
w-128	f-nar4	vm	11	320.0	35.5556	35.5556	1.14
w-128	f-w0	serial	11	4730.0	394.1667	394.1667	1.14
w-128	f-w0	firstbyte	11	360.0	30.0000	30.0000	1.14
w-128	f-w0	trie	11	360.0	30.0000	30.0000	1.14
w-128	f-w0	hash2	11	300.0	25.0000	25.0000	1.14
w-128	f-w0	hash4	11	940.0	78.3333	78.3333	1.14
w-128	f-w0	vm	11	320.0	26.6667	26.6667	1.14
w-128	f-s4095	serial	11	1730.0	432.5000	432.5000	1.14
w-128	f-s4095	firstbyte	11	150.0	37.5000	37.5000	1.14
w-128	f-s4095	trie	11	110.0	27.5000	27.5000	1.14
w-128	f-s4095	hash2	11	100.0	25.0000	25.0000	1.14
w-128	f-s4095	hash4	11	290.0	72.5000	72.5000	1.14
w-128	f-s4095	vm	11	120.0	30.0000	30.0000	1.14
w-128	f-s0	serial	11	1790.0	447.5000	447.5000	1.14
w-128	f-s0	firstbyte	11	180.0	45.0000	45.0000	1.14
w-128	f-s0	trie	11	110.0	27.5000	27.5000	1.14
w-128	f-s0	hash2	11	100.0	25.0000	25.0000	1.14
w-128	f-s0	hash4	11	330.0	82.5000	82.5000	1.14
w-128	f-s0	vm	11	110.0	27.5000	27.5000	1.14
w-128	t-128k-clean	serial	11	50066114.0	381.9741	381.9741	1.14
w-128	t-128k-clean	firstbyte	11	3399780.0	25.9383	25.9383	1.14
w-128	t-128k-clean	trie	11	4115435.0	31.3983	31.3983	1.14
w-128	t-128k-clean	hash2	11	2616446.0	19.9619	19.9619	1.14
w-128	t-128k-clean	hash4	11	9868260.0	75.2888	75.2888	1.14
w-128	t-128k-clean	vm	11	4016215.0	30.6413	30.6413	1.14
w-128	f-w511	serial	11	6250.0	1041.6667	1041.6667	1.14
w-128	f-w511	firstbyte	11	270.0	45.0000	45.0000	1.14
w-128	f-w511	trie	11	260.0	43.3333	43.3333	1.14
w-128	f-w511	hash2	11	120.0	20.0000	20.0000	1.14
w-128	f-w511	hash4	11	460.0	76.6667	76.6667	1.14
w-128	f-w511	vm	11	150.0	25.0000	25.0000	1.14
w-128	f-prefix	serial	11	4950.0	450.0000	450.0000	1.14
w-128	f-prefix	firstbyte	11	350.0	31.8182	31.8182	1.14
w-128	f-prefix	trie	11	370.0	33.6364	33.6364	1.14
w-128	f-prefix	hash2	11	280.0	25.4545	25.4545	1.14
w-128	f-prefix	hash4	11	830.0	75.4545	75.4545	1.14
w-128	f-prefix	vm	11	360.0	32.7273	32.7273	1.14
w-128	f-w2047	serial	11	3560.0	445.0000	445.0000	1.14
w-128	f-w2047	firstbyte	11	270.0	33.7500	33.7500	1.14
w-128	f-w2047	trie	11	260.0	32.5000	32.5000	1.14
w-128	f-w2047	hash2	11	150.0	18.7500	18.7500	1.14
w-128	f-w2047	hash4	11	660.0	82.5000	82.5000	1.14
w-128	f-w2047	vm	11	250.0	31.2500	31.2500	1.14
w-128	f-w7	serial	11	1330.0	332.5000	332.5000	1.14
w-128	f-w7	firstbyte	11	130.0	32.5000	32.5000	1.14
w-128	f-w7	trie	11	140.0	35.0000	35.0000	1.14
w-128	f-w7	hash2	11	100.0	25.0000	25.0000	1.14
w-128	f-w7	hash4	11	320.0	80.0000	80.0000	1.14
