pattern	subject	algo	positions	total_tries	tries_per_byte	total_verify_bytes	verify_bytes_per_byte	total_frames	frames_per_byte	max_deferred
w-64	t-512k-sparse	trie	524288	9188024	17.5248	932952	1.7795	0	0.0000	0
w-64	t-512k-sparse	hash2	524288	1091639	2.0821	34105	0.0651	0	0.0000	0
w-64	t-512k-sparse	hash4	524288	5257859	10.0286	4323607	8.2466	0	0.0000	0
w-64	t-512k-sparse	vm	524288	9188024	17.5248	932952	1.7795	8	0.0000	0
w-64	t-128k-dense	serial	131072	8380992	63.9419	8645503	65.9600	0	0.0000	0
w-64	t-128k-dense	firstbyte	131072	255124	1.9464	519635	3.9645	0	0.0000	0
w-64	t-128k-dense	trie	131072	2282142	17.4114	235107	1.7937	0	0.0000	0
w-64	t-128k-dense	hash2	131072	273191	2.0843	9389	0.0716	0	0.0000	0
w-64	t-128k-dense	hash4	131072	1314665	10.0301	1082343	8.2576	0	0.0000	0
w-64	t-128k-dense	vm	131072	2282142	17.4114	235107	1.7937	128	0.0010	0
w-64	f-sh1	serial	5	320	64.0000	332	66.4000	0	0.0000	0
w-64	f-sh1	firstbyte	5	14	2.8000	26	5.2000	0	0.0000	0
w-64	f-sh1	trie	5	91	18.2000	10	2.0000	0	0.0000	0
w-64	f-sh1	hash2	5	9	1.8000	1	0.2000	0	0.0000	0
w-64	f-sh1	hash4	5	44	8.8000	40	8.0000	0	0.0000	0
w-64	f-sh1	vm	5	91	18.2000	10	2.0000	0	0.0000	0
w-64	f-glued	serial	18	1089	60.5000	1142	63.4444	0	0.0000	0
w-64	f-glued	firstbyte	18	41	2.2778	94	5.2222	0	0.0000	0
w-64	f-glued	trie	18	222	12.3333	47	2.6111	0	0.0000	0
w-64	f-glued	hash2	18	38	2.1111	13	0.7222	0	0.0000	0
w-64	f-glued	hash4	18	177	9.8333	154	8.5556	0	0.0000	0
w-64	f-glued	vm	18	222	12.3333	47	2.6111	1	0.0556	0
w-64	f-w255	serial	7	448	64.0000	465	66.4286	0	0.0000	0
w-64	f-w255	firstbyte	7	20	2.8571	37	5.2857	0	0.0000	0
w-64	f-w255	trie	7	76	10.8571	13	1.8571	0	0.0000	0
w-64	f-w255	hash2	7	12	1.7143	0	0.0000	0	0.0000	0
w-64	f-w255	hash4	7	64	9.1429	59	8.4286	0	0.0000	0
w-64	f-w255	vm	7	76	10.8571	13	1.8571	0	0.0000	0
w-64	f-pfx3	serial	8	512	64.0000	531	66.3750	0	0.0000	0
w-64	f-pfx3	firstbyte	8	20	2.5000	39	4.8750	0	0.0000	0
w-64	f-pfx3	trie	8	109	13.6250	16	2.0000	0	0.0000	0
w-64	f-pfx3	hash2	8	16	2.0000	1	0.1250	0	0.0000	0
w-64	f-pfx3	hash4	8	74	9.2500	67	8.3750	0	0.0000	0
w-64	f-pfx3	vm	8	109	13.6250	16	2.0000	0	0.0000	0
w-64	t-128k-sparse	serial	131072	8388489	63.9991	8647118	65.9723	0	0.0000	0
w-64	t-128k-sparse	firstbyte	131072	250087	1.9080	508716	3.8812	0	0.0000	0
w-64	t-128k-sparse	trie	131072	2299134	17.5410	232967	1.7774	0	0.0000	0
w-64	t-128k-sparse	hash2	131072	272985	2.0827	8546	0.0652	0	0.0000	0
w-64	t-128k-sparse	hash4	131072	1314516	10.0290	1080645	8.2447	0	0.0000	0
w-64	t-128k-sparse	vm	131072	2299134	17.5410	232967	1.7774	2	0.0000	0
w-64	f-bg	serial	8	512	64.0000	543	67.8750	0	0.0000	0
w-64	f-bg	firstbyte	8	32	4.0000	63	7.8750	0	0.0000	0
w-64	f-bg	trie	8	84	10.5000	18	2.2500	0	0.0000	0
w-64	f-bg	hash2	8	16	2.0000	3	0.3750	0	0.0000	0
w-64	f-bg	hash4	8	76	9.5000	65	8.1250	0	0.0000	0
w-64	f-bg	vm	8	84	10.5000	18	2.2500	0	0.0000	0
w-64	f-upper	serial	12	768	64.0000	768	64.0000	0	0.0000	0
w-64	f-upper	firstbyte	12	0	0.0000	0	0.0000	0	0.0000	0
w-64	f-upper	trie	12	288	24.0000	12	1.0000	0	0.0000	0
w-64	f-upper	hash2	12	25	2.0833	0	0.0000	0	0.0000	0
w-64	f-upper	hash4	12	114	9.5000	96	8.0000	0	0.0000	0
w-64	f-upper	vm	12	288	24.0000	12	1.0000	0	0.0000	0
w-64	f-near	serial	12	768	64.0000	803	66.9167	0	0.0000	0
w-64	f-near	firstbyte	12	26	2.1667	61	5.0833	0	0.0000	0
w-64	f-near	trie	12	156	13.0000	33	2.7500	0	0.0000	0
w-64	f-near	hash2	12	24	2.0000	11	0.9167	0	0.0000	0
w-64	f-near	hash4	12	116	9.6667	106	8.8333	0	0.0000	0
w-64	f-near	vm	12	156	13.0000	33	2.7500	0	0.0000	0
w-64	f-sfx	serial	9	576	64.0000	601	66.7778	0	0.0000	0
w-64	f-sfx	firstbyte	9	25	2.7778	50	5.5556	0	0.0000	0
w-64	f-sfx	trie	9	144	16.0000	17	1.8889	0	0.0000	0
w-64	f-sfx	hash2	9	17	1.8889	1	0.1111	0	0.0000	0
w-64	f-sfx	hash4	9	84	9.3333	77	8.5556	0	0.0000	0
w-64	f-sfx	vm	9	144	16.0000	17	1.8889	0	0.0000	0
s-512	f-cnt2	serial	16	8192	512.0000	8549	534.3125	0	0.0000	0
s-512	f-cnt2	firstbyte	16	359	22.4375	716	44.7500	0	0.0000	0
s-512	f-cnt2	trie	16	400	25.0000	40	2.5000	0	0.0000	0
s-512	f-cnt2	hash2	16	45	2.8125	15	0.9375	0	0.0000	0
s-512	f-cnt2	hash4	16	522	32.6250	528	33.0000	0	0.0000	0
s-512	f-cnt2	vm	16	400	25.0000	40	2.5000	0	0.0000	0
s-512	f-nar4	serial	9	4608	512.0000	4770	530.0000	0	0.0000	0
s-512	f-nar4	firstbyte	9	171	19.0000	333	37.0000	0	0.0000	0
s-512	f-nar4	trie	9	228	25.3333	23	2.5556	0	0.0000	0
s-512	f-nar4	hash2	9	24	2.6667	9	1.0000	0	0.0000	0
s-512	f-nar4	hash4	9	291	32.3333	288	32.0000	0	0.0000	0
s-512	f-nar4	vm	9	228	25.3333	23	2.5556	0	0.0000	0
s-512	f-w0	serial	12	6144	512.0000	6400	533.3333	0	0.0000	0
s-512	f-w0	firstbyte	12	274	22.8333	530	44.1667	0	0.0000	0
s-512	f-w0	trie	12	273	22.7500	30	2.5000	0	0.0000	0
s-512	f-w0	hash2	12	33	2.7500	11	0.9167	0	0.0000	0
s-512	f-w0	hash4	12	390	32.5000	396	33.0000	0	0.0000	0
s-512	f-w0	vm	12	273	22.7500	30	2.5000	0	0.0000	0
s-512	f-s4095	serial	4	2048	512.0000	2118	529.5000	0	0.0000	0
s-512	f-s4095	firstbyte	4	88	22.0000	158	39.5000	0	0.0000	0
s-512	f-s4095	trie	4	77	19.2500	9	2.2500	0	0.0000	0
s-512	f-s4095	hash2	4	11	2.7500	4	1.0000	0	0.0000	0
s-512	f-s4095	hash4	4	126	31.5000	130	32.5000	0	0.0000	0
s-512	f-s4095	vm	4	77	19.2500	9	2.2500	0	0.0000	0
s-512	f-s0	serial	4	1537	384.2500	1578	394.5000	0	0.0000	0
s-512	f-s0	firstbyte	4	67	16.7500	108	27.0000	0	0.0000	0
s-512	f-s0	trie	4	43	10.7500	10	2.5000	0	0.0000	0
s-512	f-s0	hash2	4	9	2.2500	3	0.7500	0	0.0000	0
s-512	f-s0	hash4	4	127	31.7500	126	31.5000	0	0.0000	0
s-512	f-s0	vm	4	43	10.7500	10	2.5000	1	0.2500	0
s-512	t-128k-clean	serial	131072	67108864	512.0000	69182392	527.8198	0	0.0000	0
s-512	t-128k-clean	firstbyte	131072	2005713	15.3024	4079241	31.1221	0	0.0000	0
s-512	t-128k-clean	trie	131072	3327373	25.3858	282758	2.1573	0	0.0000	0
s-512	t-128k-clean	hash2	131072	334326	2.5507	67839	0.5176	0	0.0000	0
s-512	t-128k-clean	hash4	131072	4329339	33.0302	4188606	31.9565	0	0.0000	0
s-512	t-128k-clean	vm	131072	3327373	25.3858	282758	2.1573	0	0.0000	0
s-512	f-w511	serial	6	3072	512.0000	3177	529.5000	0	0.0000	0
s-512	f-w511	firstbyte	6	120	20.0000	225	37.5000	0	0.0000	0
s-512	f-w511	trie	6	159	26.5000	14	2.3333	0	0.0000	0
s-512	f-w511	hash2	6	13	2.1667	4	0.6667	0	0.0000	0
s-512	f-w511	hash4	6	194	32.3333	190	31.6667	0	0.0000	0
s-512	f-w511	vm	6	159	26.5000	14	2.3333	0	0.0000	0
s-512	f-prefix	serial	11	5632	512.0000	5869	533.5455	0	0.0000	0
s-512	f-prefix	firstbyte	11	245	22.2727	482	43.8182	0	0.0000	0
s-512	f-prefix	trie	11	255	23.1818	27	2.4545	0	0.0000	0
s-512	f-prefix	hash2	11	31	2.8182	10	0.9091	0	0.0000	0
s-512	f-prefix	hash4	11	357	32.4545	365	33.1818	0	0.0000	0
s-512	f-prefix	vm	11	255	23.1818	27	2.4545	0	0.0000	0
s-512	f-w2047	serial	8	4096	512.0000	4230	528.7500	0	0.0000	0
s-512	f-w2047	firstbyte	8	152	19.0000	286	35.7500	0	0.0000	0
s-512	f-w2047	trie	8	168	21.0000	17	2.1250	0	0.0000	0
s-512	f-w2047	hash2	8	17	2.1250	3	0.3750	0	0.0000	0
s-512	f-w2047	hash4	8	258	32.2500	256	32.0000	0	0.0000	0
s-512	f-w2047	vm	8	168	21.0000	17	2.1250	0	0.0000	0
s-512	f-w7	serial	4	2048	512.0000	2115	528.7500	0	0.0000	0
s-512	f-w7	firstbyte	4	89	22.2500	156	39.0000	0	0.0000	0
s-512	f-w7	trie	4	109	27.2500	7	1.7500	0	0.0000	0
s-512	f-w7	hash2	4	8	2.0000	0	0.0000	0	0.0000	0
s-512	f-w7	hash4	4	126	31.5000	127	31.7500	0	0.0000	0
s-512	f-w7	vm	4	109	27.2500	7	1.7500	0	0.0000	0
s-512	t-512k-sparse	serial	524288	268433412	511.9961	276748628	527.8561	0	0.0000	0
s-512	t-512k-sparse	firstbyte	524288	8041749	15.3384	16356965	31.1984	0	0.0000	0
s-512	t-512k-sparse	trie	524288	13294296	25.3569	1132489	2.1601	0	0.0000	0
s-512	t-512k-sparse	hash2	524288	1338918	2.5538	273485	0.5216	0	0.0000	0
s-512	t-512k-sparse	hash4	524288	17317715	33.0309	16753484	31.9547	0	0.0000	0
s-512	t-512k-sparse	vm	524288	13294296	25.3569	1132489	2.1601	4	0.0000	0
s-512	t-128k-dense	serial	131072	67076160	511.7505	69174391	527.7587	0	0.0000	0
s-512	t-128k-dense	firstbyte	131072	2028765	15.4782	4126996	31.4865	0	0.0000	0
s-512	t-128k-dense	trie	131072	3319381	25.3249	284528	2.1708	0	0.0000	0
s-512	t-128k-dense	hash2	131072	335610	2.5605	69495	0.5302	0	0.0000	0
s-512	t-128k-dense	hash4	131072	4329494	33.0314	4189743	31.9652	0	0.0000	0
s-512	t-128k-dense	vm	131072	3319381	25.3249	284528	2.1708	64	0.0005	0
s-512	f-sh1	serial	5	2560	512.0000	2628	525.6000	0	0.0000	0
s-512	f-sh1	firstbyte	5	84	16.8000	152	30.4000	0	0.0000	0
s-512	f-sh1	trie	5	77	15.4000	9	1.8000	0	0.0000	0
s-512	f-sh1	hash2	5	8	1.6000	0	0.0000	0	0.0000	0
s-512	f-sh1	hash4	5	159	31.8000	156	31.2000	0	0.0000	0
s-512	f-sh1	vm	5	77	15.4000	9	1.8000	0	0.0000	0
s-512	f-glued	serial	18	9216	512.0000	9624	534.6667	0	0.0000	0
s-512	f-glued	firstbyte	18	404	22.4444	812	45.1111	0	0.0000	0
s-512	f-glued	trie	18	378	21.0000	47	2.6111	0	0.0000	0
s-512	f-glued	hash2	18	55	3.0556	20	1.1111	0	0.0000	0
s-512	f-glued	hash4	18	588	32.6667	598	33.2222	0	0.0000	0
s-512	f-glued	vm	18	378	21.0000	47	2.6111	0	0.0000	0
s-512	f-w255	serial	7	3584	512.0000	3705	529.2857	0	0.0000	0
s-512	f-w255	firstbyte	7	130	18.5714	251	35.8571	0	0.0000	0
s-512	f-w255	trie	7	184	26.2857	15	2.1429	0	0.0000	0
s-512	f-w255	hash2	7	15	2.1429	3	0.4286	0	0.0000	0
s-512	f-w255	hash4	7	226	32.2857	226	32.2857	0	0.0000	0
s-512	f-w255	vm	7	184	26.2857	15	2.1429	0	0.0000	0
s-512	f-pfx3	serial	8	4096	512.0000	4250	531.2500	0	0.0000	0
s-512	f-pfx3	firstbyte	8	170	21.2500	324	40.5000	0	0.0000	0
s-512	f-pfx3	trie	8	147	18.3750	19	2.3750	0	0.0000	0
s-512	f-pfx3	hash2	8	19	2.3750	5	0.6250	0	0.0000	0
s-512	f-pfx3	hash4	8	258	32.2500	253	31.6250	0	0.0000	0
s-512	f-pfx3	vm	8	147	18.3750	19	2.3750	0	0.0000	0
s-512	t-128k-sparse	serial	131072	67108353	511.9961	69180687	527.8068	0	0.0000	0
s-512	t-128k-sparse	firstbyte	131072	2004363	15.2921	4076697	31.1027	0	0.0000	0
s-512	t-128k-sparse	trie	131072	3327121	25.3839	282645	2.1564	0	0.0000	0
s-512	t-128k-sparse	hash2	131072	334351	2.5509	67987	0.5187	0	0.0000	0
s-512	t-128k-sparse	hash4	131072	4329362	33.0304	4188207	31.9535	0	0.0000	0
s-512	t-128k-sparse	vm	131072	3327121	25.3839	282645	2.1564	1	0.0000	0
s-512	f-bg	serial	8	4096	512.0000	4258	532.2500	0	0.0000	0
s-512	f-bg	firstbyte	8	174	21.7500	336	42.0000	0	0.0000	0
s-512	f-bg	trie	8	202	25.2500	18	2.2500	0	0.0000	0
s-512	f-bg	hash2	8	18	2.2500	4	0.5000	0	0.0000	0
s-512	f-bg	hash4	8	258	32.2500	267	33.3750	0	0.0000	0
s-512	f-bg	vm	8	202	25.2500	18	2.2500	0	0.0000	0
s-512	f-upper	serial	12	6144	512.0000	6144	512.0000	0	0.0000	0
s-512	f-upper	firstbyte	12	0	0.0000	0	0.0000	0	0.0000	0
s-512	f-upper	trie	12	312	26.0000	12	1.0000	0	0.0000	0
s-512	f-upper	hash2	12	22	1.8333	0	0.0000	0	0.0000	0
s-512	f-upper	hash4	12	390	32.5000	372	31.0000	0	0.0000	0
s-512	f-upper	vm	12	312	26.0000	12	1.0000	0	0.0000	0
s-512	f-near	serial	12	6144	512.0000	6400	533.3333	0	0.0000	0
s-512	f-near	firstbyte	12	261	21.7500	517	43.0833	0	0.0000	0
s-512	f-near	trie	12	279	23.2500	30	2.5000	0	0.0000	0
s-512	f-near	hash2	12	33	2.7500	11	0.9167	0	0.0000	0
s-512	f-near	hash4	12	390	32.5000	396	33.0000	0	0.0000	0
s-512	f-near	vm	12	279	23.2500	30	2.5000	0	0.0000	0
s-512	f-sfx	serial	9	4608	512.0000	4781	531.2222	0	0.0000	0
s-512	f-sfx	firstbyte	9	179	19.8889	352	39.1111	0	0.0000	0
s-512	f-sfx	trie	9	185	20.5556	22	2.4444	0	0.0000	0
s-512	f-sfx	hash2	9	27	3.0000	9	1.0000	0	0.0000	0
s-512	f-sfx	hash4	9	291	32.3333	295	32.7778	0	0.0000	0
s-512	f-sfx	vm	9	185	20.5556	22	2.4444	0	0.0000	0
w-2048	f-cnt2	serial	16	28675	1792.1875	29726	1857.8750	0	0.0000	0
w-2048	f-cnt2	firstbyte	16	1092	68.2500	2143	133.9375	0	0.0000	0
w-2048	f-cnt2	trie	16	340	21.2500	56	3.5000	0	0.0000	0
w-2048	f-cnt2	hash2	16	64	4.0000	43	2.6875	0	0.0000	0
w-2048	f-cnt2	hash4	16	2605	162.8125	2662	166.3750	0	0.0000	0
w-2048	f-cnt2	vm	16	340	21.2500	56	3.5000	2	0.1250	0
w-2048	f-nar4	serial	9	18432	2048.0000	19112	2123.5556	0	0.0000	0
w-2048	f-nar4	firstbyte	9	732	81.3333	1412	156.8889	0	0.0000	0
w-2048	f-nar4	trie	9	254	28.2222	25	2.7778	0	0.0000	0
w-2048	f-nar4	hash2	9	42	4.6667	24	2.6667	0	0.0000	0
w-2048	f-nar4	hash4	9	1461	162.3333	1506	167.3333	0	0.0000	0
w-2048	f-nar4	vm	9	254	28.2222	25	2.7778	0	0.0000	0
w-2048	f-w0	serial	12	22529	1877.4167	23350	1945.8333	0	0.0000	0
w-2048	f-w0	firstbyte	12	857	71.4167	1678	139.8333	0	0.0000	0
w-2048	f-w0	trie	12	250	20.8333	43	3.5833	0	0.0000	0
w-2048	f-w0	hash2	12	50	4.1667	36	3.0000	0	0.0000	0
w-2048	f-w0	hash4	12	1952	162.6667	1997	166.4167	0	0.0000	0
w-2048	f-w0	vm	12	250	20.8333	43	3.5833	1	0.0833	0
w-2048	f-s4095	serial	4	8192	2048.0000	8418	2104.5000	0	0.0000	0
w-2048	f-s4095	firstbyte	4	300	75.0000	526	131.5000	0	0.0000	0
w-2048	f-s4095	trie	4	78	19.5000	9	2.2500	0	0.0000	0
w-2048	f-s4095	hash2	4	13	3.2500	5	1.2500	0	0.0000	0
w-2048	f-s4095	hash4	4	646	161.5000	662	165.5000	0	0.0000	0
w-2048	f-s4095	vm	4	78	19.5000	9	2.2500	0	0.0000	0
w-2048	f-s0	serial	4	8192	2048.0000	8417	2104.2500	0	0.0000	0
w-2048	f-s0	firstbyte	4	293	73.2500	518	129.5000	0	0.0000	0
w-2048	f-s0	trie	4	84	21.0000	9	2.2500	0	0.0000	0
w-2048	f-s0	hash2	4	16	4.0000	4	1.0000	0	0.0000	0
w-2048	f-s0	hash4	4	646	161.5000	668	167.0000	0	0.0000	0
w-2048	f-s0	vm	4	84	21.0000	9	2.2500	0	0.0000	0
w-2048	t-128k-clean	serial	131072	268435456	2048.0000	276739680	2111.3562	0	0.0000	0
w-2048	t-128k-clean	firstbyte	131072	8032827	61.2856	16337051	124.6418	0	0.0000	0
w-2048	t-128k-clean	trie	131072	3928577	29.9727	323836	2.4707	0	0.0000	0
w-2048	t-128k-clean	hash2	131072	525471	4.0090	271469	2.0711	0	0.0000	0
w-2048	t-128k-clean	hash4	131072	21368857	163.0314	21754970	165.9772	0	0.0000	0
w-2048	t-128k-clean	vm	131072	3928577	29.9727	323836	2.4707	0	0.0000	0
w-2048	f-w511	serial	6	10752	1792.0000	11115	1852.5000	0	0.0000	0
w-2048	f-w511	firstbyte	6	424	70.6667	787	131.1667	0	0.0000	0
w-2048	f-w511	trie	6	168	28.0000	18	3.0000	0	0.0000	0
w-2048	f-w511	hash2	6	26	4.3333	13	2.1667	0	0.0000	0
w-2048	f-w511	hash4	6	974	162.3333	1000	166.6667	0	0.0000	0
w-2048	f-w511	vm	6	168	28.0000	18	3.0000	1	0.1667	0
w-2048	f-prefix	serial	11	22528	2048.0000	23344	2122.1818	0	0.0000	0
w-2048	f-prefix	firstbyte	11	858	78.0000	1674	152.1818	0	0.0000	0
w-2048	f-prefix	trie	11	236	21.4545	39	3.5455	0	0.0000	0
w-2048	f-prefix	hash2	11	47	4.2727	34	3.0909	0	0.0000	0
w-2048	f-prefix	hash4	11	1789	162.6364	1830	166.3636	0	0.0000	0
w-2048	f-prefix	vm	11	236	21.4545	39	3.5455	0	0.0000	0
w-2048	f-w2047	serial	8	16384	2048.0000	16987	2123.3750	0	0.0000	0
w-2048	f-w2047	firstbyte	8	658	82.2500	1261	157.6250	0	0.0000	0
w-2048	f-w2047	trie	8	238	29.7500	27	3.3750	0	0.0000	0
w-2048	f-w2047	hash2	8	40	5.0000	29	3.6250	0	0.0000	0
w-2048	f-w2047	hash4	8	1300	162.5000	1335	166.8750	0	0.0000	0
w-2048	f-w2047	vm	8	238	29.7500	27	3.3750	1	0.1250	0
w-2048	f-w7	serial	4	6152	1538.0000	6329	1582.2500	0	0.0000	0
w-2048	f-w7	firstbyte	4	250	62.5000	427	106.7500	0	0.0000	0
w-2048	f-w7	trie	4	91	22.7500	10	2.5000	0	0.0000	0
w-2048	f-w7	hash2	4	13	3.2500	6	1.5000	0	0.0000	0
w-2048	f-w7	hash4	4	647	161.7500	659	164.7500	0	0.0000	0
w-2048	f-w7	vm	4	91	22.7500	10	2.5000	1	0.2500	0
w-2048	t-512k-sparse	serial	524288	1073708068	2047.9356	1106984765	2111.4059	0	0.0000	0
w-2048	t-512k-sparse	firstbyte	524288	32186092	61.3901	65462789	124.8604	0	0.0000	0
w-2048	t-512k-sparse	trie	524288	15702902	29.9509	1297285	2.4744	0	0.0000	0
w-2048	t-512k-sparse	hash2	524288	2106307	4.0175	1090681	2.0803	0	0.0000	0
w-2048	t-512k-sparse	hash4	524288	85475141	163.0309	87017779	165.9732	0	0.0000	0
w-2048	t-512k-sparse	vm	524288	15702902	29.9509	1297285	2.4744	24	0.0000	0
w-2048	t-128k-dense	serial	131072	267895360	2043.8794	276277967	2107.8336	0	0.0000	0
w-2048	t-128k-dense	firstbyte	131072	8106428	61.8471	16489035	125.8014	0	0.0000	0
w-2048	t-128k-dense	trie	131072	3919916	29.9066	327836	2.5012	0	0.0000	0
w-2048	t-128k-dense	hash2	131072	528455	4.0318	276253	2.1076	0	0.0000	0
w-2048	t-128k-dense	hash4	131072	21369134	163.0336	21758894	166.0072	0	0.0000	0
w-2048	t-128k-dense	vm	131072	3919916	29.9066	327836	2.5012	384	0.0029	0
w-2048	f-sh1	serial	5	10240	2048.0000	10569	2113.8000	0	0.0000	0
w-2048	f-sh1	firstbyte	5	403	80.6000	732	146.4000	0	0.0000	0
w-2048	f-sh1	trie	5	155	31.0000	13	2.6000	0	0.0000	0
w-2048	f-sh1	hash2	5	15	3.0000	8	1.6000	0	0.0000	0
w-2048	f-sh1	hash4	5	809	161.8000	831	166.2000	0	0.0000	0
w-2048	f-sh1	vm	5	155	31.0000	13	2.6000	0	0.0000	0
w-2048	f-glued	serial	18	34817	1934.2778	36097	2005.3889	0	0.0000	0
w-2048	f-glued	firstbyte	18	1315	73.0556	2595	144.1667	0	0.0000	0
w-2048	f-glued	trie	18	397	22.0556	61	3.3889	0	0.0000	0
w-2048	f-glued	hash2	18	70	3.8889	45	2.5000	0	0.0000	0
w-2048	f-glued	hash4	18	2930	162.7778	2997	166.5000	0	0.0000	0
w-2048	f-glued	vm	18	397	22.0556	61	3.3889	1	0.0556	0
w-2048	f-w255	serial	7	12544	1792.0000	12983	1854.7143	0	0.0000	0
w-2048	f-w255	firstbyte	7	503	71.8571	942	134.5714	0	0.0000	0
w-2048	f-w255	trie	7	132	18.8571	23	3.2857	0	0.0000	0
w-2048	f-w255	hash2	7	31	4.4286	22	3.1429	0	0.0000	0
w-2048	f-w255	hash4	7	1136	162.2857	1169	167.0000	0	0.0000	0
w-2048	f-w255	vm	7	132	18.8571	23	3.2857	1	0.1429	0
w-2048	f-pfx3	serial	8	16384	2048.0000	16951	2118.8750	0	0.0000	0
w-2048	f-pfx3	firstbyte	8	634	79.2500	1201	150.1250	0	0.0000	0
w-2048	f-pfx3	trie	8	177	22.1250	22	2.7500	0	0.0000	0
w-2048	f-pfx3	hash2	8	35	4.3750	17	2.1250	0	0.0000	0
w-2048	f-pfx3	hash4	8	1298	162.2500	1328	166.0000	0	0.0000	0
w-2048	f-pfx3	vm	8	177	22.1250	22	2.7500	0	0.0000	0
w-2048	t-128k-sparse	serial	131072	268427017	2047.9356	276731018	2111.2901	0	0.0000	0
w-2048	t-128k-sparse	firstbyte	131072	8031551	61.2759	16335552	124.6304	0	0.0000	0
w-2048	t-128k-sparse	trie	131072	3925212	29.9470	324025	2.4721	0	0.0000	0
w-2048	t-128k-sparse	hash2	131072	526480	4.0167	272527	2.0792	0	0.0000	0
w-2048	t-128k-sparse	hash4	131072	21368683	163.0301	21753388	165.9652	0	0.0000	0
w-2048	t-128k-sparse	vm	131072	3925212	29.9470	324025	2.4721	6	0.0000	0
w-2048	f-bg	serial	8	16384	2048.0000	16923	2115.3750	0	0.0000	0
w-2048	f-bg	firstbyte	8	597	74.6250	1136	142.0000	0	0.0000	0
w-2048	f-bg	trie	8	156	19.5000	22	2.7500	0	0.0000	0
w-2048	f-bg	hash2	8	36	4.5000	19	2.3750	0	0.0000	0
w-2048	f-bg	hash4	8	1299	162.3750	1335	166.8750	0	0.0000	0
w-2048	f-bg	vm	8	156	19.5000	22	2.7500	0	0.0000	0
w-2048	f-upper	serial	12	24576	2048.0000	24576	2048.0000	0	0.0000	0
w-2048	f-upper	firstbyte	12	0	0.0000	0	0.0000	0	0.0000	0
w-2048	f-upper	trie	12	312	26.0000	12	1.0000	0	0.0000	0
w-2048	f-upper	hash2	12	22	1.8333	0	0.0000	0	0.0000	0
w-2048	f-upper	hash4	12	1950	162.5000	1932	161.0000	0	0.0000	0
w-2048	f-upper	vm	12	312	26.0000	12	1.0000	0	0.0000	0
w-2048	f-near	serial	12	24576	2048.0000	25471	2122.5833	0	0.0000	0
w-2048	f-near	firstbyte	12	948	79.0000	1843	153.5833	0	0.0000	0
w-2048	f-near	trie	12	276	23.0000	43	3.5833	0	0.0000	0
w-2048	f-near	hash2	12	52	4.3333	37	3.0833	0	0.0000	0
w-2048	f-near	hash4	12	1952	162.6667	1997	166.4167	0	0.0000	0
w-2048	f-near	vm	12	276	23.0000	43	3.5833	0	0.0000	0
w-2048	f-sfx	serial	9	18432	2048.0000	19091	2121.2222	0	0.0000	0
w-2048	f-sfx	firstbyte	9	714	79.3333	1373	152.5556	0	0.0000	0
w-2048	f-sfx	trie	9	251	27.8889	25	2.7778	0	0.0000	0
w-2048	f-sfx	hash2	9	45	5.0000	25	2.7778	0	0.0000	0
w-2048	f-sfx	hash4	9	1461	162.3333	1498	166.4444	0	0.0000	0
w-2048	f-sfx	vm	9	251	27.8889	25	2.7778	0	0.0000	0
srt-1024	f-cnt2	serial	16	15436	964.7500	16004	1000.2500	0	0.0000	0
srt-1024	f-cnt2	firstbyte	16	584	36.5000	1152	72.0000	0	0.0000	0
srt-1024	f-cnt2	trie	16	478	29.8750	54	3.3750	0	0.0000	0
srt-1024	f-cnt2	hash2	16	47	2.9375	26	1.6250	0	0.0000	0
srt-1024	f-cnt2	hash4	16	1532	95.7500	1563	97.6875	0	0.0000	0
srt-1024	f-cnt2	vm	16	478	29.8750	54	3.3750	2	0.1250	0
srt-1024	f-nar4	serial	9	9216	1024.0000	9557	1061.8889	0	0.0000	0
srt-1024	f-nar4	firstbyte	9	363	40.3333	704	78.2222	0	0.0000	0
srt-1024	f-nar4	trie	9	201	22.3333	24	2.6667	0	0.0000	0
srt-1024	f-nar4	hash2	9	30	3.3333	13	1.4444	0	0.0000	0
srt-1024	f-nar4	hash4	9	858	95.3333	875	97.2222	0	0.0000	0
srt-1024	f-nar4	vm	9	201	22.3333	24	2.6667	0	0.0000	0
srt-1024	f-w0	serial	12	12224	1018.6667	12646	1053.8333	0	0.0000	0
srt-1024	f-w0	firstbyte	12	432	36.0000	854	71.1667	0	0.0000	0
srt-1024	f-w0	trie	12	405	33.7500	41	3.4167	0	0.0000	0
srt-1024	f-w0	hash2	12	35	2.9167	21	1.7500	0	0.0000	0
srt-1024	f-w0	hash4	12	1147	95.5833	1172	97.6667	0	0.0000	0
srt-1024	f-w0	vm	12	405	33.7500	41	3.4167	1	0.0833	0
srt-1024	f-s4095	serial	4	4096	1024.0000	4220	1055.0000	0	0.0000	0
srt-1024	f-s4095	firstbyte	4	165	41.2500	289	72.2500	0	0.0000	0
srt-1024	f-s4095	trie	4	107	26.7500	8	2.0000	0	0.0000	0
srt-1024	f-s4095	hash2	4	9	2.2500	2	0.5000	0	0.0000	0
srt-1024	f-s4095	hash4	4	378	94.5000	387	96.7500	0	0.0000	0
srt-1024	f-s4095	vm	4	107	26.7500	8	2.0000	0	0.0000	0
srt-1024	f-s0	serial	4	4096	1024.0000	4222	1055.5000	0	0.0000	0
